"type","group","category","title","path","subcat","image"
"vid",25,"NS","Adding And Subtracting A Decimal Percentage And Fraction","FSpSrZQzzVs","Computation","nofile"
"vid",25,"NS","Adding Fractions Decimals And Percentages","xEDnwEOOf7Y","Computation","nofile"
"vid",25,"NS","Adding Fractions With Different Signs","QS1LMomm0Gk","Computation","nofile"
"vid",25,"NS","Comparing Place Values In Decimals","lR_kUUPL8YY","Placement","nofile"
"vid",25,"NS","Converting A Fraction To A Repeating Decimal","Y2-tz27nKoQ","Computation","nofile"
"vid",25,"NS","Converting Repeating Decimals To Fractions 1","FPNhCVZlbJs","Computation","nofile"
"vid",25,"NS","Converting Repeating Decimals To Fractions 2","Ihws0d-WLzU","Computation","nofile"
"vid",25,"NS","Decimals And Fractions","NzIoHQfStoM","Equivalence","nofile"
"vid",25,"NS","Expanding Out A Decimal By Place Value","he4kcTujy30","Placement","nofile"
"vid",25,"NS","Expressions With Rational Numbers","a_Wi-6SRBTc","Computation","nofile"
"vid",25,"NS","Intro To Multiplying Decimals","STyoP3rCmb0","Computation","nofile"
"vid",25,"NS","Introduction To Rational And Irrational Numbers","cLP7INqs3JM","Irrational","nofile"
"vid",25,"NS","Least Common Multiple (Lcm)","D6yHKOYJiso","Prime","nofile"
"vid",25,"NS","More Intuition On Multiplying Decimals","4IWfJ7-CYfE","Computation","nofile"
"vid",25,"NS","Multiple Digit Numbers","-h3Oqhl8fPg","Computation","nofile"
"vid",25,"NS","Multiplying Negative And Positive Fractions","pi3WWQ0q6Lc","Properties","nofile"
"vid",25,"NS","Negative Numbers Introduction","Hlal9ME2Aig","Ordering","nofile"
"vid",25,"NS","Plotting Inequalities On A Number Line","ilWDSYnTEFs","Ordering","nofile"
"vid",25,"NS","Powers Of 10","YJdCw2fK-Og","Placement/Prime","nofile"
"vid",25,"NS","Regrouping Whole Numbers","X3JqIZR1XcY","Placement","nofile"
"vid",25,"NS","Regrouping With Decimals","3szFVS5p_7A","Placement","nofile"
"vid",25,"NS","Writing A Decimal To Represent A Quantity","5DlzmolR8Cg","Placement","nofile"
"vid",25,"NS","Writing Out A Decimal In Words","AuD2TX-90Cc","Placement","nofile"
"vid",25,"NS","Writing Out A Decimal In Words 2","G7QiIkYfeME","Placement","nofile"
"vid",25,"pr","Adding Fractions With Unlike Denominators","OVMceVL_CEQ","Computations","nofile"
"vid",25,"pr","Adding Fractions With Unlike Denominators Word Problem","PKh5B9xyzSc","Computations","nofile"
"vid",25,"pr","Conceptual Understanding Of Dividing Fractions By Fractions","f3ySpxX9oeM","Computations","nofile"
"vid",25,"pr","Conceptualizing Fraction Multiplication","lJdb4_Fuxvw","Computations","nofile"
"vid",25,"pr","Creating A Fraction Through Division Of Whole Numbers","Mcm0Q3wGhMo","Computations/Models","nofile"
"vid",25,"pr","Describing The Meaning Of Percent","Lvr2YsxG10o","Computations","nofile"
"vid",25,"pr","Introduction To Ratios","bIKmw0aTmYc","Ratios","nofile"
"vid",25,"pr","Multiplying A Fraction By A Fraction","x6xtezhuCZ4","Computations","nofile"
"vid",25,"pr","Multiplying Fractions And Whole Numbers","4PlkCiEXBQI","Computations","nofile"
"vid",25,"pr","Representing A Number As A Decimal, Percent, And Fraction","-gB1y-PMWfs","Inequality","nofile"
"vid",25,"pr","Subtracting Fractions With Unlike Denominators","N21Wh4Jqftc","Computations","nofile"
"vid",25,"pr","Subtracting Fractions With Unlike Denominators Word Problem","5fK8HEYNRuQ","Computations","nofile"
"vid",25,"pr","Two Ways To Conceptualize A Product Of A Fraction And A Whole Number","HiNrFT280_Y","Computations","nofile"
"vid",25,"pr","Understanding Fractions As Division","c-_yrA-GUow","Computations","nofile"
"vid",25,"pr","Using Fractions As Division To Create Mixed Numbers","g8yk6zQDAek","Computations","nofile"
"vid",25,"pr","Visualizing Fraction Multiplication","hr_mTd-oJ-M","Computations/Models","nofile"
"vid",25,"pr","Comparing Linear Functions Applications 1","MKErxh58RME","Function","nofile"
"vid",25,"pr","Comparing Proportional Relationships","b-w0S0EBsfQ","Function","nofile"
"vid",25,"pr","Constructing An Equation For A Proportional Relationship","dBGeri4eFv4","Function","nofile"
"vid",25,"pr","Constructing Proportions To Solve Application Problems","AEKztz8ubSM","Ratio","nofile"
"vid",25,"pr","Find An Unknown In A Proportion","GO5ajwbFqVQ","Ratio","nofile"
"vid",25,"pr","Interpreting Intercepts Of Linear Functions","RvS5VTV8O88","Graph","nofile"
"vid",25,"pr","Rate Problem With Fractions 1","d8vvVjfTbYY","Graph/Ratio","nofile"
"vid",25,"pr","Slope And Y-Intercept Intuition","8sz1IPjBRS8","Graph","nofile"
"vid",25,"pr","Slope Of A Line","R948Tsyq4vA","Graph","nofile"
"vid",25,"pr","Slope Of A Line 2","WkspBxrzuZo","Graph","nofile"
"vid",25,"pr","What Is A Function?","kvGsIo1TmsM","Function","nofile"
"vid",25,"pr","Writing Proportions","96ZEmUbnuU8","Ratio","nofile"
"vid",25,"pr","X- And Y-Intercepts","xGmef7lFc5w","Graph","nofile"
"vid",25,"MP","Box-And-Whisker Plots","-M0Fi0ijnJs","Data Description","nofile"
"vid",25,"sp","Converting Centimeters To Meters","6bQ6HJsAv4A","Unit/Conversion","nofile"
"vid",25,"sp","Converting Gallons To Quarts, Pints, And Cups","4uQtJDf7drU","Unit/Conversion","nofile"
"vid",25,"sp","Converting Minutes To Hours","DLno3b-Xsmo","Unit/Conversion","nofile"
"vid",25,"sp","Ordering Metric Distances","mI84WDfhuYA","Unit/Conversion","nofile"
"vid",25,"sp","Performing Arithmetic Calculations On Units Of Volume","hShqXKpI6KA","Unit/Conversion","nofile"
"vid",25,"sp","Reading Line Graphs","36v2EXZRzUE","Coordinates/Models","nofile"
"vid",25,"sp","Reading Pictographs","qrVvpYt3Vl0","Coordinates/Models","nofile"
"vid",25,"sp","Statistical And Non Statistical Questions","qyYSQDcSNlY","Method","nofile"
"vid",25,"sp","Statistics Intro: Mean, Median And Mode","h8EYEJ32oQ8","Data Description","nofile"
"vid",25,"sp","Unit Conversion With Fractions","jFSenp9ueaI","Unit/Conversion","nofile"
"vid",25,"SP","Basic Probability","uzkc-qNVoOk","Probability","nofile"
"vid",25,"SP","Box-And-Whisker Plots","-M0Fi0ijnJs","Data Description","nofile"
"vid",25,"SP","Statistics Intro: Mean, Median And Mode","h8EYEJ32oQ8","Data Description","nofile"
"vid",25,"SP","Studying, Shoe Size, And Test Scores Scatter Plots","Jpbm5YgciqI","Graphs","nofile"
"tut",25,"ee","Equations 1","SV_37sp3GbqxgTApTf","Qualtrics","G3EEeqn1"
"tut",25,"ee","Equations 2","SV_3a3fFR6jWRWcavb","Qualtrics","G3EEeqn2"
"tut",25,"ee","Exponents 1","SV_5ptZ8raAcBc4Y5L","Qualtrics","G3EEexpon1"
"tut",25,"ee","Exponents 2","SV_78o2XhecCEyriy9","Qualtrics","G3EEexpon2"
"tut",25,"ee","Patterns 1","SV_4UYNTPySGCvfFXL","Qualtrics","G3EEpat1"
"tut",25,"ee","Properties 1","SV_25JWgqhXbORqmz3","Qualtrics","G3EEprop1"
"tut",25,"ee","Properties 2","SV_6E7i0NAVwbsxGQZ","Qualtrics","G3EEprop2"
"tut",25,"ee","Scientific Notation 1","SV_cCQ8nyeX0fD0JY9","Qualtrics","G3EEscinot1"
"tut",25,"ee","Scientific Notation 2","SV_01DR6yghHndppTT","Qualtrics","G3EEscinot2"
"tut",25,"ee","Scientific Notation 3","SV_6hthPnM3kLVSkv3","Qualtrics","G3EEscinot3"
"tut",25,"geom","Angles 1","SV_0IgwUt13ORZKVff","Qualtrics","G3GEOMangl1"
"tut",25,"geom","Angles 2","SV_38EJq5MC2ssHTgN","Qualtrics","G3GEOMangl2"
"tut",25,"geom","Coordinates 1","SV_1TvBZyspr4rI7Od","Qualtrics","G3GEOMcoord1"
"tut",25,"geom","Measurements 1","SV_0IIws0dZuxqcJ25","Qualtrics","G3GEOMmesur1"
"tut",25,"geom","Measurements 1","SV_exkDCnfPo91Rp8V","Qualtrics","G3GEOMmesur2"
"tut",25,"geom","Scale 1","SV_249dkdpHRGAOkIJ","Qualtrics","G3GEOMscal1"
"tut",25,"geom","Shapes 1","SV_aW3ShbqcJsBZLil","Qualtrics","G3GEOMshape1"
"tut",25,"ns","Absolute Value 1","SV_doudCBo3ChlbOYJ","Qualtrics","G3NSabsval1"
"tut",25,"ns","Absolute Value 2","SV_eeAfBB1IjXcH81L","Qualtrics","G3NSabsval2"
"tut",25,"ns","Equivalence 1","SV_0pMC0DJhNTCQxKd","Qualtrics","G3NSequiv1"
"tut",25,"ns","Irrational Numbers 1","SV_5C2qN2MU9RCaXnD","Qualtrics","G3NSirrat1"
"tut",25,"ns","Irrational Numbers 2","SV_eFB7TxhgipgCA2p","Qualtrics","G3NSirrat2"
"tut",25,"ns","Properties 1","SV_6XL5F7o3sWKqbVb","Qualtrics","G3NSprop1"
"tut",25,"pr","Functions 1","SV_eCCf5SE7eaQu1lH","Qualtrics","G3PRfunc1"
"tut",25,"pr","Functions 2","SV_bHIhNZnoUdUYyUZ","Qualtrics","G3PRfunc2"
"tut",25,"pr","Graphs 1","SV_cTLlAiFqxi0yyVf","Qualtrics","G3PRgraph1"
"tut",25,"pr","Ratios 1","SV_6mW3e6rjS87AJq5","Qualtrics","G3PRrat1"
"tut",25,"sp","Combinations 1","SV_3W5uVcrFQ6KEDm5","Qualtrics","G3SPcomb1"
"tut",25,"sp","Data 1","SV_3Ejo26R7rxkKaKp","Qualtrics","G3SPdata1"
"tut",25,"sp","Graphs 1","SV_42OCETzG0XxzmXr","Qualtrics","G3SPgraph1"
"tut",25,"sp","Probabilities 1","SV_38jeSixcttueMPH","Qualtrics","G3SPprob1"
"tut",25,"sp","Probabilities 2","SV_8hQfWjEykYMp4vb","Qualtrics","G3SPprob2"
"tut",25,"EE","Algebra 1","SV_bIcbCS8lodQQSRD","Qualtrics","G2EATalg1"
"tut",25,"EE","Algebra 2","SV_2sZMaujI45WXEr3","Qualtrics","G2EATalg2"
"tut",25,"EE","Functions 1","SV_6nhxP3tWyG6vcmF","Qualtrics","G2EATfunc1"
"tut",25,"EE","Variables 1","SV_eqYF8W38g37v1C5","Qualtrics","G2EATvar1"
"tut",25,"EE","Variables 2","SV_3FalgVGn1IGUmR7","Qualtrics","G2EATvar2"
"tut",25,"pr","Computation 1","SV_7an3gt2TitD6JoN","Qualtrics","G2FPRcomp1"
"tut",25,"pr","Computation 2","SV_73TCJbIkGU0DH9P","Qualtrics","G2FPRcomp2"
"tut",25,"pr","Ratios 1","SV_eWoXiAXmQd49A1L","Qualtrics","G2FPRrat1"
"tut",25,"pr","Ratios 2","SV_9oGPHNJeddVspM1","Qualtrics","G2FPRrat2"
"tut",25,"geom","2D Shapes 1","SV_bOv7ztqV5OBAuSp","Qualtrics","G2GEOM2d1"
"tut",25,"geom","2D Shapes 2","SV_dczS8xOaqQM80Dz","Qualtrics","G2GEOM2d2"
"tut",25,"geom","3D Shapes 1","SV_77f7nG0EU8LB7il","Qualtrics","G2GEOM3d1"
"tut",25,"geom","Angles 1","SV_d6yQttasAvmRCZv","Qualtrics","G2GEOMangl1"
"tut",25,"geom","Angles 2","SV_0MSeQoiq6xpFH01","Qualtrics","G2GEOMangl2"
"tut",25,"sp","Coordinates 1","SV_8omwTF4FVH4StRr","Qualtrics","G2MPcoord1"
"tut",25,"sp","Data 1","SV_cD5Y5utIWesnpWt","Qualtrics","G2MPdata1"
"tut",25,"sp","Data 2","SV_ai8YFbXQbm6SMst","Qualtrics","G2MPdata2"
"tut",25,"sp","Probability 1","SV_ezlYamFPoiviF4p","Qualtrics","G2MPprob1"
"tut",25,"ns","Computation 1","SV_0UL5kReaqMvQwct","Qualtrics","G2NScomp1"
"tut",25,"ns","Order 1","SV_4O2i17SeYBwONnL","Qualtrics","G2NSord1"
"tut",25,"ns","Placement 1","SV_6ifJL5xFM31vqrH","Qualtrics","G2NSplc1"
"tut",25,"ns","Prime Numbers 1","SV_bEn3V1XUuxmYocJ","Qualtrics","G2NSprime1"
"tut",25,"ns","Prime Numbers 2","SV_9B0u7S6v7YWKGMt","Qualtrics","G2NSprime2"
